Streaming output truncated to the last 5000 lines.
Iteration 2477: Best Cost = 488.0, Tabu Size = 458
Iteration 2478: Best Cost = 488.0, Tabu Size = 458
Iteration 2479: Best Cost = 488.0, Tabu Size = 458
Iteration 2480: Best Cost = 488.0, Tabu Size = 458
Iteration 2481: Best Cost = 488.0, Tabu Size = 458
Iteration 2482: Best Cost = 488.0, Tabu Size = 458
Iteration 2483: Best Cost = 488.0, Tabu Size = 458
Iteration 2484: Best Cost = 488.0, Tabu Size = 458
Iteration 2485: Best Cost = 488.0, Tabu Size = 458
Iteration 2486: Best Cost = 488.0, Tabu Size = 458
Iteration 2487: Best Cost = 488.0, Tabu Size = 458
Iteration 2488: Best Cost = 488.0, Tabu Size = 458
Iteration 2489: Best Cost = 488.0, Tabu Size = 458
Iteration 2490: Best Cost = 488.0, Tabu Size = 458
Iteration 2491: Best Cost = 488.0, Tabu Size = 458
Iteration 2492: Best Cost = 488.0, Tabu Size = 458
Iteration 2493: Best Cost = 488.0, Tabu Size = 458
Iteration 2494: Best Cost = 488.0, Tabu Size = 458
Iteration 2495: Best Cost = 488.0, Tabu Size = 458
Iteration 2496: Best Cost = 488.0, Tabu Size = 458
Iteration 2497: Best Cost = 488.0, Tabu Size = 458
Iteration 2498: Best Cost = 488.0, Tabu Size = 458
Iteration 2499: Best Cost = 488.0, Tabu Size = 458
Iteration 2500: Best Cost = 488.0, Tabu Size = 458
Iteration 2501: Best Cost = 488.0, Tabu Size = 458
Iteration 2502: Best Cost = 488.0, Tabu Size = 458
Iteration 2503: Best Cost = 488.0, Tabu Size = 458
Iteration 2504: Best Cost = 488.0, Tabu Size = 458
Iteration 2505: Best Cost = 488.0, Tabu Size = 458
Iteration 2506: Best Cost = 488.0, Tabu Size = 458
Iteration 2507: Best Cost = 488.0, Tabu Size = 458
Iteration 2508: Best Cost = 488.0, Tabu Size = 458
Iteration 2509: Best Cost = 488.0, Tabu Size = 458
Iteration 2510: Best Cost = 488.0, Tabu Size = 458
Iteration 2511: Best Cost = 488.0, Tabu Size = 458
Iteration 2512: Best Cost = 488.0, Tabu Size = 458
Iteration 2513: Best Cost = 488.0, Tabu Size = 458
Iteration 2514: Best Cost = 488.0, Tabu Size = 458
Iteration 2515: Best Cost = 488.0, Tabu Size = 458
Iteration 2516: Best Cost = 488.0, Tabu Size = 458
Iteration 2517: Best Cost = 488.0, Tabu Size = 458
Iteration 2518: Best Cost = 488.0, Tabu Size = 458
Iteration 2519: Best Cost = 488.0, Tabu Size = 458
Iteration 2520: Best Cost = 488.0, Tabu Size = 458
Iteration 2521: Best Cost = 488.0, Tabu Size = 458
Iteration 2522: Best Cost = 488.0, Tabu Size = 458
Iteration 2523: Best Cost = 488.0, Tabu Size = 458
Iteration 2524: Best Cost = 488.0, Tabu Size = 458
Iteration 2525: Best Cost = 488.0, Tabu Size = 458
Iteration 2526: Best Cost = 488.0, Tabu Size = 458
Iteration 2527: Best Cost = 488.0, Tabu Size = 458
Iteration 2528: Best Cost = 488.0, Tabu Size = 458
Iteration 2529: Best Cost = 488.0, Tabu Size = 458
Iteration 2530: Best Cost = 488.0, Tabu Size = 458
Iteration 2531: Best Cost = 488.0, Tabu Size = 458
Iteration 2532: Best Cost = 488.0, Tabu Size = 458
Iteration 2533: Best Cost = 488.0, Tabu Size = 458
Iteration 2534: Best Cost = 488.0, Tabu Size = 458
Iteration 2535: Best Cost = 488.0, Tabu Size = 458
Iteration 2536: Best Cost = 488.0, Tabu Size = 458
Iteration 2537: Best Cost = 488.0, Tabu Size = 458
Iteration 2538: Best Cost = 488.0, Tabu Size = 458
Iteration 2539: Best Cost = 488.0, Tabu Size = 458
Iteration 2540: Best Cost = 488.0, Tabu Size = 458
Iteration 2541: Best Cost = 488.0, Tabu Size = 458
Iteration 2542: Best Cost = 488.0, Tabu Size = 458
Iteration 2543: Best Cost = 488.0, Tabu Size = 458
Iteration 2544: Best Cost = 488.0, Tabu Size = 458
Iteration 2545: Best Cost = 488.0, Tabu Size = 458
Iteration 2546: Best Cost = 488.0, Tabu Size = 458
Iteration 2547: Best Cost = 488.0, Tabu Size = 458
Iteration 2548: Best Cost = 488.0, Tabu Size = 458
Iteration 2549: Best Cost = 488.0, Tabu Size = 458
Iteration 2550: Best Cost = 488.0, Tabu Size = 458
Iteration 2551: Best Cost = 488.0, Tabu Size = 458
Iteration 2552: Best Cost = 488.0, Tabu Size = 458
Iteration 2553: Best Cost = 488.0, Tabu Size = 458
Iteration 2554: Best Cost = 488.0, Tabu Size = 458
Iteration 2555: Best Cost = 488.0, Tabu Size = 458
Iteration 2556: Best Cost = 488.0, Tabu Size = 459
Iteration 2557: Best Cost = 488.0, Tabu Size = 460
Iteration 2558: Best Cost = 488.0, Tabu Size = 461
Iteration 2559: Best Cost = 488.0, Tabu Size = 462
Iteration 2560: Best Cost = 488.0, Tabu Size = 463
Iteration 2561: Best Cost = 488.0, Tabu Size = 464
Iteration 2562: Best Cost = 488.0, Tabu Size = 464
Iteration 2563: Best Cost = 488.0, Tabu Size = 464
Iteration 2564: Best Cost = 488.0, Tabu Size = 464
Iteration 2565: Best Cost = 488.0, Tabu Size = 464
Iteration 2566: Best Cost = 488.0, Tabu Size = 464
Iteration 2567: Best Cost = 488.0, Tabu Size = 464
Iteration 2568: Best Cost = 488.0, Tabu Size = 464
Iteration 2569: Best Cost = 488.0, Tabu Size = 464
Iteration 2570: Best Cost = 488.0, Tabu Size = 465
Iteration 2571: Best Cost = 488.0, Tabu Size = 466
Iteration 2572: Best Cost = 488.0, Tabu Size = 467
Iteration 2573: Best Cost = 488.0, Tabu Size = 468
Iteration 2574: Best Cost = 488.0, Tabu Size = 468
Iteration 2575: Best Cost = 488.0, Tabu Size = 468
Iteration 2576: Best Cost = 488.0, Tabu Size = 468
Iteration 2577: Best Cost = 488.0, Tabu Size = 468
Iteration 2578: Best Cost = 488.0, Tabu Size = 468
Iteration 2579: Best Cost = 488.0, Tabu Size = 468
Iteration 2580: Best Cost = 488.0, Tabu Size = 468
Iteration 2581: Best Cost = 488.0, Tabu Size = 468
Iteration 2582: Best Cost = 488.0, Tabu Size = 468
Iteration 2583: Best Cost = 488.0, Tabu Size = 468
Iteration 2584: Best Cost = 488.0, Tabu Size = 468
Iteration 2585: Best Cost = 488.0, Tabu Size = 468
Iteration 2586: Best Cost = 488.0, Tabu Size = 468
Iteration 2587: Best Cost = 488.0, Tabu Size = 468
Iteration 2588: Best Cost = 488.0, Tabu Size = 468
Iteration 2589: Best Cost = 488.0, Tabu Size = 468
Iteration 2590: Best Cost = 488.0, Tabu Size = 468
Iteration 2591: Best Cost = 488.0, Tabu Size = 468
Iteration 2592: Best Cost = 488.0, Tabu Size = 468
Iteration 2593: Best Cost = 488.0, Tabu Size = 468
Iteration 2594: Best Cost = 488.0, Tabu Size = 468
Iteration 2595: Best Cost = 488.0, Tabu Size = 468
Iteration 2596: Best Cost = 488.0, Tabu Size = 468
Iteration 2597: Best Cost = 488.0, Tabu Size = 468
Iteration 2598: Best Cost = 488.0, Tabu Size = 468
Iteration 2599: Best Cost = 488.0, Tabu Size = 468
Iteration 2600: Best Cost = 488.0, Tabu Size = 468
Iteration 2601: Best Cost = 488.0, Tabu Size = 468
Iteration 2602: Best Cost = 488.0, Tabu Size = 468
Iteration 2603: Best Cost = 488.0, Tabu Size = 468
Iteration 2604: Best Cost = 488.0, Tabu Size = 468
Iteration 2605: Best Cost = 488.0, Tabu Size = 468
Iteration 2606: Best Cost = 488.0, Tabu Size = 468
Iteration 2607: Best Cost = 488.0, Tabu Size = 468
Iteration 2608: Best Cost = 488.0, Tabu Size = 468
Iteration 2609: Best Cost = 488.0, Tabu Size = 468
Iteration 2610: Best Cost = 488.0, Tabu Size = 468
Iteration 2611: Best Cost = 488.0, Tabu Size = 468
Iteration 2612: Best Cost = 488.0, Tabu Size = 468
Iteration 2613: Best Cost = 488.0, Tabu Size = 468
Iteration 2614: Best Cost = 488.0, Tabu Size = 468
Iteration 2615: Best Cost = 488.0, Tabu Size = 468
Iteration 2616: Best Cost = 488.0, Tabu Size = 468
Iteration 2617: Best Cost = 488.0, Tabu Size = 468
Iteration 2618: Best Cost = 488.0, Tabu Size = 468
Iteration 2619: Best Cost = 488.0, Tabu Size = 468
Iteration 2620: Best Cost = 488.0, Tabu Size = 468
Iteration 2621: Best Cost = 488.0, Tabu Size = 468
Iteration 2622: Best Cost = 488.0, Tabu Size = 468
Iteration 2623: Best Cost = 488.0, Tabu Size = 468
Iteration 2624: Best Cost = 488.0, Tabu Size = 468
Iteration 2625: Best Cost = 488.0, Tabu Size = 468
Iteration 2626: Best Cost = 488.0, Tabu Size = 468
Iteration 2627: Best Cost = 488.0, Tabu Size = 468
Iteration 2628: Best Cost = 488.0, Tabu Size = 468
Iteration 2629: Best Cost = 488.0, Tabu Size = 468
Iteration 2630: Best Cost = 488.0, Tabu Size = 468
Iteration 2631: Best Cost = 488.0, Tabu Size = 468
Iteration 2632: Best Cost = 488.0, Tabu Size = 468
Iteration 2633: Best Cost = 488.0, Tabu Size = 468
Iteration 2634: Best Cost = 488.0, Tabu Size = 468
Iteration 2635: Best Cost = 488.0, Tabu Size = 468
Iteration 2636: Best Cost = 488.0, Tabu Size = 468
Iteration 2637: Best Cost = 488.0, Tabu Size = 468
Iteration 2638: Best Cost = 488.0, Tabu Size = 468
Iteration 2639: Best Cost = 488.0, Tabu Size = 468
Iteration 2640: Best Cost = 488.0, Tabu Size = 468
Iteration 2641: Best Cost = 488.0, Tabu Size = 468
Iteration 2642: Best Cost = 488.0, Tabu Size = 468
Iteration 2643: Best Cost = 488.0, Tabu Size = 468
Iteration 2644: Best Cost = 488.0, Tabu Size = 468
Iteration 2645: Best Cost = 488.0, Tabu Size = 468
Iteration 2646: Best Cost = 488.0, Tabu Size = 468
Iteration 2647: Best Cost = 488.0, Tabu Size = 468
Iteration 2648: Best Cost = 488.0, Tabu Size = 468
Iteration 2649: Best Cost = 488.0, Tabu Size = 468
Iteration 2650: Best Cost = 488.0, Tabu Size = 468
Iteration 2651: Best Cost = 488.0, Tabu Size = 468
Iteration 2652: Best Cost = 488.0, Tabu Size = 468
Iteration 2653: Best Cost = 488.0, Tabu Size = 468
Iteration 2654: Best Cost = 488.0, Tabu Size = 468
Iteration 2655: Best Cost = 488.0, Tabu Size = 468
Iteration 2656: Best Cost = 488.0, Tabu Size = 468
Iteration 2657: Best Cost = 488.0, Tabu Size = 468
Iteration 2658: Best Cost = 488.0, Tabu Size = 468
Iteration 2659: Best Cost = 488.0, Tabu Size = 468
Iteration 2660: Best Cost = 488.0, Tabu Size = 468
Iteration 2661: Best Cost = 488.0, Tabu Size = 468
Iteration 2662: Best Cost = 488.0, Tabu Size = 468
Iteration 2663: Best Cost = 488.0, Tabu Size = 468
Iteration 2664: Best Cost = 488.0, Tabu Size = 468
Iteration 2665: Best Cost = 488.0, Tabu Size = 468
Iteration 2666: Best Cost = 488.0, Tabu Size = 468
Iteration 2667: Best Cost = 488.0, Tabu Size = 468
Iteration 2668: Best Cost = 488.0, Tabu Size = 468
Iteration 2669: Best Cost = 488.0, Tabu Size = 468
Iteration 2670: Best Cost = 488.0, Tabu Size = 468
Iteration 2671: Best Cost = 488.0, Tabu Size = 468
Iteration 2672: Best Cost = 488.0, Tabu Size = 468
Iteration 2673: Best Cost = 488.0, Tabu Size = 468
Iteration 2674: Best Cost = 488.0, Tabu Size = 468
Iteration 2675: Best Cost = 488.0, Tabu Size = 468
Iteration 2676: Best Cost = 488.0, Tabu Size = 468
Iteration 2677: Best Cost = 488.0, Tabu Size = 468
Iteration 2678: Best Cost = 488.0, Tabu Size = 468
Iteration 2679: Best Cost = 488.0, Tabu Size = 468
Iteration 2680: Best Cost = 488.0, Tabu Size = 468
Iteration 2681: Best Cost = 488.0, Tabu Size = 468
Iteration 2682: Best Cost = 488.0, Tabu Size = 468
Iteration 2683: Best Cost = 488.0, Tabu Size = 468
Iteration 2684: Best Cost = 488.0, Tabu Size = 468
Iteration 2685: Best Cost = 488.0, Tabu Size = 468
Iteration 2686: Best Cost = 488.0, Tabu Size = 468
Iteration 2687: Best Cost = 488.0, Tabu Size = 468
Iteration 2688: Best Cost = 488.0, Tabu Size = 468
Iteration 2689: Best Cost = 488.0, Tabu Size = 468
Iteration 2690: Best Cost = 488.0, Tabu Size = 468
Iteration 2691: Best Cost = 488.0, Tabu Size = 468
Iteration 2692: Best Cost = 488.0, Tabu Size = 468
Iteration 2693: Best Cost = 488.0, Tabu Size = 468
Iteration 2694: Best Cost = 488.0, Tabu Size = 468
Iteration 2695: Best Cost = 488.0, Tabu Size = 468
Iteration 2696: Best Cost = 488.0, Tabu Size = 468
Iteration 2697: Best Cost = 488.0, Tabu Size = 468
Iteration 2698: Best Cost = 488.0, Tabu Size = 468
Iteration 2699: Best Cost = 488.0, Tabu Size = 468
Iteration 2700: Best Cost = 488.0, Tabu Size = 468
Iteration 2701: Best Cost = 488.0, Tabu Size = 468
Iteration 2702: Best Cost = 488.0, Tabu Size = 468
Iteration 2703: Best Cost = 488.0, Tabu Size = 468
Iteration 2704: Best Cost = 488.0, Tabu Size = 468
Iteration 2705: Best Cost = 488.0, Tabu Size = 468
Iteration 2706: Best Cost = 488.0, Tabu Size = 468
Iteration 2707: Best Cost = 488.0, Tabu Size = 468
Iteration 2708: Best Cost = 488.0, Tabu Size = 468
Iteration 2709: Best Cost = 488.0, Tabu Size = 468
Iteration 2710: Best Cost = 488.0, Tabu Size = 468
Iteration 2711: Best Cost = 488.0, Tabu Size = 468
Iteration 2712: Best Cost = 488.0, Tabu Size = 468
Iteration 2713: Best Cost = 488.0, Tabu Size = 468
Iteration 2714: Best Cost = 488.0, Tabu Size = 468
Iteration 2715: Best Cost = 488.0, Tabu Size = 468
Iteration 2716: Best Cost = 488.0, Tabu Size = 468
Iteration 2717: Best Cost = 488.0, Tabu Size = 468
Iteration 2718: Best Cost = 488.0, Tabu Size = 468
Iteration 2719: Best Cost = 488.0, Tabu Size = 468
Iteration 2720: Best Cost = 488.0, Tabu Size = 468
Iteration 2721: Best Cost = 488.0, Tabu Size = 468
Iteration 2722: Best Cost = 488.0, Tabu Size = 468
Iteration 2723: Best Cost = 488.0, Tabu Size = 468
Iteration 2724: Best Cost = 488.0, Tabu Size = 468
Iteration 2725: Best Cost = 488.0, Tabu Size = 468
Iteration 2726: Best Cost = 488.0, Tabu Size = 468
Iteration 2727: Best Cost = 488.0, Tabu Size = 468
Iteration 2728: Best Cost = 488.0, Tabu Size = 468
Iteration 2729: Best Cost = 488.0, Tabu Size = 468
Iteration 2730: Best Cost = 488.0, Tabu Size = 468
Iteration 2731: Best Cost = 488.0, Tabu Size = 468
Iteration 2732: Best Cost = 488.0, Tabu Size = 468
Iteration 2733: Best Cost = 488.0, Tabu Size = 468
Iteration 2734: Best Cost = 488.0, Tabu Size = 468
Iteration 2735: Best Cost = 488.0, Tabu Size = 468
Iteration 2736: Best Cost = 488.0, Tabu Size = 468
Iteration 2737: Best Cost = 488.0, Tabu Size = 468
Iteration 2738: Best Cost = 488.0, Tabu Size = 468
Iteration 2739: Best Cost = 488.0, Tabu Size = 468
Iteration 2740: Best Cost = 488.0, Tabu Size = 468
Iteration 2741: Best Cost = 488.0, Tabu Size = 468
Iteration 2742: Best Cost = 488.0, Tabu Size = 468
Iteration 2743: Best Cost = 488.0, Tabu Size = 468
Iteration 2744: Best Cost = 488.0, Tabu Size = 468
Iteration 2745: Best Cost = 488.0, Tabu Size = 468
Iteration 2746: Best Cost = 488.0, Tabu Size = 468
Iteration 2747: Best Cost = 488.0, Tabu Size = 468
Iteration 2748: Best Cost = 488.0, Tabu Size = 468
Iteration 2749: Best Cost = 488.0, Tabu Size = 468
Iteration 2750: Best Cost = 488.0, Tabu Size = 468
Iteration 2751: Best Cost = 488.0, Tabu Size = 468
Iteration 2752: Best Cost = 488.0, Tabu Size = 468
Iteration 2753: Best Cost = 488.0, Tabu Size = 468
Iteration 2754: Best Cost = 488.0, Tabu Size = 468
Iteration 2755: Best Cost = 488.0, Tabu Size = 468
Iteration 2756: Best Cost = 488.0, Tabu Size = 468
Iteration 2757: Best Cost = 488.0, Tabu Size = 468
Iteration 2758: Best Cost = 488.0, Tabu Size = 468
Iteration 2759: Best Cost = 488.0, Tabu Size = 468
Iteration 2760: Best Cost = 488.0, Tabu Size = 468
Iteration 2761: Best Cost = 488.0, Tabu Size = 468
Iteration 2762: Best Cost = 488.0, Tabu Size = 468
Iteration 2763: Best Cost = 488.0, Tabu Size = 468
Iteration 2764: Best Cost = 488.0, Tabu Size = 468
Iteration 2765: Best Cost = 488.0, Tabu Size = 468
Iteration 2766: Best Cost = 488.0, Tabu Size = 468
Iteration 2767: Best Cost = 488.0, Tabu Size = 468
Iteration 2768: Best Cost = 488.0, Tabu Size = 468
Iteration 2769: Best Cost = 488.0, Tabu Size = 468
Iteration 2770: Best Cost = 488.0, Tabu Size = 468
Iteration 2771: Best Cost = 488.0, Tabu Size = 468
Iteration 2772: Best Cost = 488.0, Tabu Size = 468
Iteration 2773: Best Cost = 488.0, Tabu Size = 468
Iteration 2774: Best Cost = 488.0, Tabu Size = 468
Iteration 2775: Best Cost = 488.0, Tabu Size = 468
Iteration 2776: Best Cost = 488.0, Tabu Size = 468
Iteration 2777: Best Cost = 488.0, Tabu Size = 468
Iteration 2778: Best Cost = 488.0, Tabu Size = 468
Iteration 2779: Best Cost = 488.0, Tabu Size = 468
Iteration 2780: Best Cost = 488.0, Tabu Size = 468
Iteration 2781: Best Cost = 488.0, Tabu Size = 468
Iteration 2782: Best Cost = 488.0, Tabu Size = 468
Iteration 2783: Best Cost = 488.0, Tabu Size = 468
Iteration 2784: Best Cost = 488.0, Tabu Size = 468
Iteration 2785: Best Cost = 488.0, Tabu Size = 468
Iteration 2786: Best Cost = 488.0, Tabu Size = 468
Iteration 2787: Best Cost = 488.0, Tabu Size = 468
Iteration 2788: Best Cost = 488.0, Tabu Size = 468
Iteration 2789: Best Cost = 488.0, Tabu Size = 468
Iteration 2790: Best Cost = 488.0, Tabu Size = 468
Iteration 2791: Best Cost = 488.0, Tabu Size = 468
Iteration 2792: Best Cost = 488.0, Tabu Size = 468
Iteration 2793: Best Cost = 488.0, Tabu Size = 468
Iteration 2794: Best Cost = 488.0, Tabu Size = 468
Iteration 2795: Best Cost = 488.0, Tabu Size = 468
Iteration 2796: Best Cost = 488.0, Tabu Size = 468
Iteration 2797: Best Cost = 488.0, Tabu Size = 468
Iteration 2798: Best Cost = 488.0, Tabu Size = 468
Iteration 2799: Best Cost = 488.0, Tabu Size = 468
Iteration 2800: Best Cost = 488.0, Tabu Size = 468
Iteration 2801: Best Cost = 488.0, Tabu Size = 468
Iteration 2802: Best Cost = 488.0, Tabu Size = 468
Iteration 2803: Best Cost = 488.0, Tabu Size = 468
Iteration 2804: Best Cost = 488.0, Tabu Size = 468
Iteration 2805: Best Cost = 488.0, Tabu Size = 468
Iteration 2806: Best Cost = 488.0, Tabu Size = 468
Iteration 2807: Best Cost = 488.0, Tabu Size = 468
Iteration 2808: Best Cost = 488.0, Tabu Size = 468
Iteration 2809: Best Cost = 488.0, Tabu Size = 468
Iteration 2810: Best Cost = 488.0, Tabu Size = 468
Iteration 2811: Best Cost = 488.0, Tabu Size = 468
Iteration 2812: Best Cost = 488.0, Tabu Size = 468
Iteration 2813: Best Cost = 488.0, Tabu Size = 468
Iteration 2814: Best Cost = 488.0, Tabu Size = 468
Iteration 2815: Best Cost = 488.0, Tabu Size = 468
Iteration 2816: Best Cost = 488.0, Tabu Size = 468
Iteration 2817: Best Cost = 488.0, Tabu Size = 468
Iteration 2818: Best Cost = 488.0, Tabu Size = 468
Iteration 2819: Best Cost = 488.0, Tabu Size = 468
Iteration 2820: Best Cost = 488.0, Tabu Size = 468
Iteration 2821: Best Cost = 488.0, Tabu Size = 468
Iteration 2822: Best Cost = 488.0, Tabu Size = 468
Iteration 2823: Best Cost = 488.0, Tabu Size = 468
Iteration 2824: Best Cost = 488.0, Tabu Size = 468
Iteration 2825: Best Cost = 488.0, Tabu Size = 468
Iteration 2826: Best Cost = 488.0, Tabu Size = 468
Iteration 2827: Best Cost = 488.0, Tabu Size = 468
Iteration 2828: Best Cost = 488.0, Tabu Size = 468
Iteration 2829: Best Cost = 488.0, Tabu Size = 468
Iteration 2830: Best Cost = 488.0, Tabu Size = 468
Iteration 2831: Best Cost = 488.0, Tabu Size = 468
Iteration 2832: Best Cost = 488.0, Tabu Size = 468
Iteration 2833: Best Cost = 488.0, Tabu Size = 468
Iteration 2834: Best Cost = 488.0, Tabu Size = 468
Iteration 2835: Best Cost = 488.0, Tabu Size = 468
Iteration 2836: Best Cost = 488.0, Tabu Size = 468
Iteration 2837: Best Cost = 488.0, Tabu Size = 468
Iteration 2838: Best Cost = 488.0, Tabu Size = 468
Iteration 2839: Best Cost = 488.0, Tabu Size = 468
Iteration 2840: Best Cost = 488.0, Tabu Size = 468
Iteration 2841: Best Cost = 488.0, Tabu Size = 468
Iteration 2842: Best Cost = 488.0, Tabu Size = 468
Iteration 2843: Best Cost = 488.0, Tabu Size = 468
Iteration 2844: Best Cost = 488.0, Tabu Size = 468
Iteration 2845: Best Cost = 488.0, Tabu Size = 468
Iteration 2846: Best Cost = 488.0, Tabu Size = 468
Iteration 2847: Best Cost = 488.0, Tabu Size = 468
Iteration 2848: Best Cost = 488.0, Tabu Size = 468
Iteration 2849: Best Cost = 488.0, Tabu Size = 468
Iteration 2850: Best Cost = 488.0, Tabu Size = 468
Iteration 2851: Best Cost = 488.0, Tabu Size = 468
Iteration 2852: Best Cost = 488.0, Tabu Size = 468
Iteration 2853: Best Cost = 488.0, Tabu Size = 468
Iteration 2854: Best Cost = 488.0, Tabu Size = 468
Iteration 2855: Best Cost = 488.0, Tabu Size = 468
Iteration 2856: Best Cost = 488.0, Tabu Size = 468
Iteration 2857: Best Cost = 488.0, Tabu Size = 468
Iteration 2858: Best Cost = 488.0, Tabu Size = 469
Iteration 2859: Best Cost = 488.0, Tabu Size = 470
Iteration 2860: Best Cost = 488.0, Tabu Size = 471
Iteration 2861: Best Cost = 488.0, Tabu Size = 472
Iteration 2862: Best Cost = 488.0, Tabu Size = 473
Iteration 2863: Best Cost = 488.0, Tabu Size = 474
Iteration 2864: Best Cost = 488.0, Tabu Size = 475
Iteration 2865: Best Cost = 488.0, Tabu Size = 476
Iteration 2866: Best Cost = 488.0, Tabu Size = 477
Iteration 2867: Best Cost = 488.0, Tabu Size = 478
Iteration 2868: Best Cost = 488.0, Tabu Size = 479
Iteration 2869: Best Cost = 488.0, Tabu Size = 480
Iteration 2870: Best Cost = 488.0, Tabu Size = 481
Iteration 2871: Best Cost = 488.0, Tabu Size = 482
Iteration 2872: Best Cost = 488.0, Tabu Size = 483
Iteration 2873: Best Cost = 488.0, Tabu Size = 483
Iteration 2874: Best Cost = 488.0, Tabu Size = 483
Iteration 2875: Best Cost = 488.0, Tabu Size = 483
Iteration 2876: Best Cost = 488.0, Tabu Size = 484
Iteration 2877: Best Cost = 488.0, Tabu Size = 485
Iteration 2878: Best Cost = 488.0, Tabu Size = 486
Iteration 2879: Best Cost = 488.0, Tabu Size = 487
Iteration 2880: Best Cost = 488.0, Tabu Size = 488
Iteration 2881: Best Cost = 488.0, Tabu Size = 489
Iteration 2882: Best Cost = 488.0, Tabu Size = 489
Iteration 2883: Best Cost = 488.0, Tabu Size = 489
Iteration 2884: Best Cost = 488.0, Tabu Size = 489
Iteration 2885: Best Cost = 488.0, Tabu Size = 490
Iteration 2886: Best Cost = 488.0, Tabu Size = 490
Iteration 2887: Best Cost = 488.0, Tabu Size = 490
Iteration 2888: Best Cost = 488.0, Tabu Size = 491
Iteration 2889: Best Cost = 488.0, Tabu Size = 492
Iteration 2890: Best Cost = 488.0, Tabu Size = 492
Iteration 2891: Best Cost = 488.0, Tabu Size = 492
Iteration 2892: Best Cost = 488.0, Tabu Size = 492
Iteration 2893: Best Cost = 488.0, Tabu Size = 492
Iteration 2894: Best Cost = 488.0, Tabu Size = 492
Iteration 2895: Best Cost = 488.0, Tabu Size = 492
Iteration 2896: Best Cost = 488.0, Tabu Size = 492
Iteration 2897: Best Cost = 488.0, Tabu Size = 492
Iteration 2898: Best Cost = 488.0, Tabu Size = 492
Iteration 2899: Best Cost = 488.0, Tabu Size = 492
Iteration 2900: Best Cost = 488.0, Tabu Size = 492
Iteration 2901: Best Cost = 488.0, Tabu Size = 492
Iteration 2902: Best Cost = 488.0, Tabu Size = 492
Iteration 2903: Best Cost = 488.0, Tabu Size = 492
Iteration 2904: Best Cost = 488.0, Tabu Size = 492
Iteration 2905: Best Cost = 488.0, Tabu Size = 492
Iteration 2906: Best Cost = 488.0, Tabu Size = 492
Iteration 2907: Best Cost = 488.0, Tabu Size = 492
Iteration 2908: Best Cost = 488.0, Tabu Size = 492
Iteration 2909: Best Cost = 488.0, Tabu Size = 492
Iteration 2910: Best Cost = 488.0, Tabu Size = 492
Iteration 2911: Best Cost = 488.0, Tabu Size = 492
Iteration 2912: Best Cost = 488.0, Tabu Size = 492
Iteration 2913: Best Cost = 488.0, Tabu Size = 492
Iteration 2914: Best Cost = 488.0, Tabu Size = 492
Iteration 2915: Best Cost = 488.0, Tabu Size = 492
Iteration 2916: Best Cost = 488.0, Tabu Size = 492
Iteration 2917: Best Cost = 488.0, Tabu Size = 492
Iteration 2918: Best Cost = 488.0, Tabu Size = 492
Iteration 2919: Best Cost = 488.0, Tabu Size = 492
Iteration 2920: Best Cost = 488.0, Tabu Size = 492
Iteration 2921: Best Cost = 488.0, Tabu Size = 492
Iteration 2922: Best Cost = 488.0, Tabu Size = 492
Iteration 2923: Best Cost = 488.0, Tabu Size = 492
Iteration 2924: Best Cost = 488.0, Tabu Size = 492
Iteration 2925: Best Cost = 488.0, Tabu Size = 492
Iteration 2926: Best Cost = 488.0, Tabu Size = 492
Iteration 2927: Best Cost = 488.0, Tabu Size = 492
Iteration 2928: Best Cost = 488.0, Tabu Size = 492
Iteration 2929: Best Cost = 488.0, Tabu Size = 492
Iteration 2930: Best Cost = 488.0, Tabu Size = 492
Iteration 2931: Best Cost = 488.0, Tabu Size = 492
Iteration 2932: Best Cost = 488.0, Tabu Size = 492
Iteration 2933: Best Cost = 488.0, Tabu Size = 492
Iteration 2934: Best Cost = 488.0, Tabu Size = 492
Iteration 2935: Best Cost = 488.0, Tabu Size = 492
Iteration 2936: Best Cost = 488.0, Tabu Size = 492
Iteration 2937: Best Cost = 488.0, Tabu Size = 492
Iteration 2938: Best Cost = 488.0, Tabu Size = 492
Iteration 2939: Best Cost = 488.0, Tabu Size = 492
Iteration 2940: Best Cost = 488.0, Tabu Size = 492
Iteration 2941: Best Cost = 488.0, Tabu Size = 492
Iteration 2942: Best Cost = 488.0, Tabu Size = 492
Iteration 2943: Best Cost = 488.0, Tabu Size = 492
Iteration 2944: Best Cost = 488.0, Tabu Size = 492
Iteration 2945: Best Cost = 488.0, Tabu Size = 492
Iteration 2946: Best Cost = 488.0, Tabu Size = 492
Iteration 2947: Best Cost = 488.0, Tabu Size = 492
Iteration 2948: Best Cost = 488.0, Tabu Size = 492
Iteration 2949: Best Cost = 488.0, Tabu Size = 492
Iteration 2950: Best Cost = 488.0, Tabu Size = 492
Iteration 2951: Best Cost = 488.0, Tabu Size = 492
Iteration 2952: Best Cost = 488.0, Tabu Size = 492
Iteration 2953: Best Cost = 488.0, Tabu Size = 492
Iteration 2954: Best Cost = 488.0, Tabu Size = 492
Iteration 2955: Best Cost = 488.0, Tabu Size = 492
Iteration 2956: Best Cost = 488.0, Tabu Size = 492
Iteration 2957: Best Cost = 488.0, Tabu Size = 492
Iteration 2958: Best Cost = 488.0, Tabu Size = 492
